sensor_id,city,zone,pm25,pm10,co2,temperature,humidity,wind_speed,aqi,severity,recorded_at
PKS_LHR_RES_01,Lahore,Residential,43,73,435,35,24,39,43,GOOD,2026-07-13 08:07:52.240123
PKS_LHR_IND_02,Lahore,Industrial,106,157,731,36,85,48,106,UNHEALTHY,2026-07-13 08:07:52.241415
PKS_ISB_PRK_01,Islamabad,Park,20,117,415,35,53,25,20,GOOD,2026-07-13 08:07:52.243037
PKS_ISB_TRF_02,Islamabad,Traffic,64,161,638,39,57,54,64,MODERATE,2026-07-13 08:07:52.245676
PKS_PEW_IND_01,Peshawar,Industrial,114,194,669,32,67,27,114,UNHEALTHY,2026-07-13 08:07:52.247043
PKS_PEW_RES_02,Peshawar,Residential,43,100,435,36,84,1,43,GOOD,2026-07-13 08:07:52.249403
PKS_MUL_TRF_01,Multan,Traffic,70,95,658,30,65,39,70,MODERATE,2026-07-13 08:07:52.254612
PKS_MUL_PRK_02,Multan,Park,9,54,428,22,63,2,9,GOOD,2026-07-13 08:07:52.256784
PKS_KHI_IND_01,Karachi,Industrial,120,218,847,41,29,18,120,UNHEALTHY,2026-07-13 08:08:05.543893
PKS_KHI_TRF_02,Karachi,Traffic,55,70,667,30,82,29,55,MODERATE,2026-07-13 08:08:05.561080
PKS_LHR_RES_01,Lahore,Residential,47,102,449,34,54,28,47,GOOD,2026-07-13 08:08:05.580099
PKS_LHR_IND_02,Lahore,Industrial,92,174,675,30,57,59,92,MODERATE,2026-07-13 08:08:05.583755
PKS_ISB_PRK_01,Islamabad,Park,19,93,420,35,23,21,19,GOOD,2026-07-13 08:08:05.604394
PKS_ISB_TRF_02,Islamabad,Traffic,63,149,628,30,36,23,63,MODERATE,2026-07-13 08:08:05.616237
PKS_PEW_IND_01,Peshawar,Industrial,116,157,688,32,78,4,116,UNHEALTHY,2026-07-13 08:08:05.618159
PKS_PEW_RES_02,Peshawar,Residential,32,92,434,25,60,58,32,GOOD,2026-07-13 08:08:05.623455
PKS_MUL_TRF_01,Multan,Traffic,59,76,636,37,81,22,59,MODERATE,2026-07-13 08:08:05.627523
PKS_MUL_PRK_02,Multan,Park,18,103,403,29,37,51,18,GOOD,2026-07-13 08:08:05.629500
PKS_KHI_IND_01,Karachi,Industrial,111,168,714,39,67,50,111,UNHEALTHY,2026-07-13 08:08:11.259512
PKS_KHI_TRF_02,Karachi,Traffic,77,137,679,33,85,53,77,MODERATE,2026-07-13 08:08:11.260580
PKS_LHR_RES_01,Lahore,Residential,40,139,466,38,31,48,40,GOOD,2026-07-13 08:08:11.261948
PKS_LHR_IND_02,Lahore,Industrial,89,175,811,40,37,41,89,MODERATE,2026-07-13 08:08:11.263889
PKS_ISB_PRK_01,Islamabad,Park,19,90,407,30,35,5,19,GOOD,2026-07-13 08:08:11.266257
PKS_ISB_TRF_02,Islamabad,Traffic,69,102,698,33,33,8,69,MODERATE,2026-07-13 08:08:11.268188
PKS_PEW_IND_01,Peshawar,Industrial,94,120,775,40,67,50,94,MODERATE,2026-07-13 08:08:11.274248
PKS_PEW_RES_02,Peshawar,Residential,31,90,491,28,83,9,31,GOOD,2026-07-13 08:08:11.277067
PKS_MUL_TRF_01,Multan,Traffic,78,90,570,31,72,52,78,MODERATE,2026-07-13 08:08:11.278553
PKS_MUL_PRK_02,Multan,Park,15,18,410,35,70,15,15,GOOD,2026-07-13 08:08:11.280262
PKS_KHI_IND_01,Karachi,Industrial,119,135,653,30,43,22,119,UNHEALTHY,2026-07-13 08:08:24.608288
PKS_KHI_TRF_02,Karachi,Traffic,57,96,641,37,90,2,57,MODERATE,2026-07-13 08:08:24.611651
PKS_LHR_RES_01,Lahore,Residential,45,102,487,37,37,56,45,GOOD,2026-07-13 08:08:24.612960
PKS_LHR_IND_02,Lahore,Industrial,80,138,668,34,23,1,80,MODERATE,2026-07-13 08:08:24.615303
PKS_ISB_PRK_01,Islamabad,Park,18,24,426,27,64,3,18,GOOD,2026-07-13 08:08:24.616838
PKS_ISB_TRF_02,Islamabad,Traffic,69,128,619,40,28,36,69,MODERATE,2026-07-13 08:08:24.617975
PKS_PEW_IND_01,Peshawar,Industrial,110,130,693,41,67,32,110,UNHEALTHY,2026-07-13 08:08:24.619892
PKS_PEW_RES_02,Peshawar,Residential,48,113,422,25,37,46,48,GOOD,2026-07-13 08:08:24.621266
PKS_MUL_TRF_01,Multan,Traffic,62,102,692,29,21,4,62,MODERATE,2026-07-13 08:08:24.622729
PKS_MUL_PRK_02,Multan,Park,14,98,417,29,28,19,14,GOOD,2026-07-13 08:08:24.625514
PKS_KHI_IND_01,Karachi,Industrial,110,141,727,36,61,38,110,UNHEALTHY,2026-07-13 08:08:30.461071
PKS_KHI_TRF_02,Karachi,Traffic,77,139,677,30,22,53,77,MODERATE,2026-07-13 08:08:30.463481
PKS_LHR_RES_01,Lahore,Residential,49,98,460,34,87,38,49,GOOD,2026-07-13 08:08:30.465719
PKS_LHR_IND_02,Lahore,Industrial,90,171,669,34,31,55,90,MODERATE,2026-07-13 08:08:30.476012
PKS_ISB_PRK_01,Islamabad,Park,14,65,424,30,58,34,14,GOOD,2026-07-13 08:08:30.478707
PKS_ISB_TRF_02,Islamabad,Traffic,72,157,506,28,26,36,72,MODERATE,2026-07-13 08:08:30.482400
PKS_PEW_IND_01,Peshawar,Industrial,83,102,837,33,54,38,83,MODERATE,2026-07-13 08:08:30.484483
PKS_PEW_RES_02,Peshawar,Residential,29,128,491,36,86,9,29,GOOD,2026-07-13 08:08:30.492661
PKS_MUL_TRF_01,Multan,Traffic,63,116,604,33,82,43,63,MODERATE,2026-07-13 08:08:30.494464
PKS_MUL_PRK_02,Multan,Park,16,106,421,31,70,18,16,GOOD,2026-07-13 08:08:30.496300
PKS_KHI_IND_01,Karachi,Industrial,104,117,609,40,23,20,104,UNHEALTHY,2026-07-13 08:08:43.938729
PKS_KHI_TRF_02,Karachi,Traffic,79,160,520,31,68,32,79,MODERATE,2026-07-13 08:08:43.940373
PKS_LHR_RES_01,Lahore,Residential,41,131,433,29,74,5,41,GOOD,2026-07-13 08:08:43.942246
PKS_LHR_IND_02,Lahore,Industrial,94,192,843,31,51,51,94,MODERATE,2026-07-13 08:08:43.944644
PKS_ISB_PRK_01,Islamabad,Park,16,19,406,25,58,38,16,GOOD,2026-07-13 08:08:43.947214
PKS_ISB_TRF_02,Islamabad,Traffic,55,58,621,33,23,46,55,MODERATE,2026-07-13 08:08:43.948710
PKS_PEW_IND_01,Peshawar,Industrial,119,188,809,41,68,55,119,UNHEALTHY,2026-07-13 08:08:43.950770
PKS_PEW_RES_02,Peshawar,Residential,25,104,488,34,35,53,25,GOOD,2026-07-13 08:08:43.952495
PKS_MUL_TRF_01,Multan,Traffic,79,140,700,35,70,38,79,MODERATE,2026-07-13 08:08:43.954933
PKS_MUL_PRK_02,Multan,Park,14,31,417,32,34,33,14,GOOD,2026-07-13 08:08:43.956755
PKS_KHI_IND_01,Karachi,Industrial,92,160,654,35,74,47,92,MODERATE,2026-07-13 08:08:51.651229
PKS_KHI_TRF_02,Karachi,Traffic,61,118,502,39,87,56,61,MODERATE,2026-07-13 08:08:51.654763
PKS_LHR_RES_01,Lahore,Residential,25,60,497,25,23,50,25,GOOD,2026-07-13 08:08:51.658980
PKS_LHR_IND_02,Lahore,Industrial,109,139,605,41,68,24,109,UNHEALTHY,2026-07-13 08:08:51.663434
PKS_ISB_PRK_01,Islamabad,Park,15,40,424,31,33,5,15,GOOD,2026-07-13 08:08:51.667571
PKS_ISB_TRF_02,Islamabad,Traffic,73,119,672,36,46,2,73,MODERATE,2026-07-13 08:08:51.673728
PKS_PEW_IND_01,Peshawar,Industrial,110,164,748,30,27,18,110,UNHEALTHY,2026-07-13 08:08:51.678207
PKS_PEW_RES_02,Peshawar,Residential,49,112,434,26,69,41,49,GOOD,2026-07-13 08:08:51.682605
PKS_MUL_TRF_01,Multan,Traffic,80,113,576,31,60,59,80,MODERATE,2026-07-13 08:08:51.685117
PKS_MUL_PRK_02,Multan,Park,10,109,409,35,56,10,10,GOOD,2026-07-13 08:08:51.688718
PKS_KHI_IND_01,Karachi,Industrial,110,200,633,32,78,26,110,UNHEALTHY,2026-07-13 08:09:03.769420
PKS_KHI_TRF_02,Karachi,Traffic,71,133,556,32,78,35,71,MODERATE,2026-07-13 08:09:03.770512
PKS_LHR_RES_01,Lahore,Residential,29,127,480,27,37,45,29,GOOD,2026-07-13 08:09:03.771708
PKS_LHR_IND_02,Lahore,Industrial,92,191,899,40,88,36,92,MODERATE,2026-07-13 08:09:03.772740
PKS_ISB_PRK_01,Islamabad,Park,15,28,419,29,51,55,15,GOOD,2026-07-13 08:09:03.774047
PKS_ISB_TRF_02,Islamabad,Traffic,68,96,566,36,30,13,68,MODERATE,2026-07-13 08:09:03.777842
PKS_PEW_IND_01,Peshawar,Industrial,93,183,743,38,71,29,93,MODERATE,2026-07-13 08:09:03.781490
PKS_PEW_RES_02,Peshawar,Residential,31,53,496,37,73,32,31,GOOD,2026-07-13 08:09:03.782766
PKS_MUL_TRF_01,Multan,Traffic,80,165,646,40,75,18,80,MODERATE,2026-07-13 08:09:03.783945
PKS_MUL_PRK_02,Multan,Park,20,60,407,31,66,33,20,GOOD,2026-07-13 08:09:03.786689
PKS_KHI_IND_01,Karachi,Industrial,111,141,883,31,83,56,111,UNHEALTHY,2026-07-13 08:09:13.101216
PKS_KHI_TRF_02,Karachi,Traffic,59,96,624,35,49,22,59,MODERATE,2026-07-13 08:09:13.104775
PKS_LHR_RES_01,Lahore,Residential,32,132,490,30,21,23,32,GOOD,2026-07-13 08:09:13.108415
PKS_LHR_IND_02,Lahore,Industrial,111,163,763,32,72,51,111,UNHEALTHY,2026-07-13 08:09:13.110701
PKS_ISB_PRK_01,Islamabad,Park,19,118,422,23,85,53,19,GOOD,2026-07-13 08:09:13.114646
PKS_ISB_TRF_02,Islamabad,Traffic,75,79,542,30,48,28,75,MODERATE,2026-07-13 08:09:13.116710
PKS_PEW_IND_01,Peshawar,Industrial,98,104,761,30,82,1,98,MODERATE,2026-07-13 08:09:13.121234
PKS_PEW_RES_02,Peshawar,Residential,39,52,500,34,27,47,39,GOOD,2026-07-13 08:09:13.123242
PKS_MUL_TRF_01,Multan,Traffic,65,87,699,34,50,13,65,MODERATE,2026-07-13 08:09:13.126543
PKS_MUL_PRK_02,Multan,Park,14,37,427,25,85,52,14,GOOD,2026-07-13 08:09:13.129355
PKS_KHI_IND_01,Karachi,Industrial,94,98,748,36,66,9,94,MODERATE,2026-07-13 08:09:23.503681
PKS_KHI_TRF_02,Karachi,Traffic,76,167,588,38,67,5,76,MODERATE,2026-07-13 08:09:23.505089
PKS_LHR_RES_01,Lahore,Residential,49,62,468,31,29,21,49,GOOD,2026-07-13 08:09:23.506232
PKS_LHR_IND_02,Lahore,Industrial,107,111,640,33,51,50,107,UNHEALTHY,2026-07-13 08:09:23.507519
PKS_ISB_PRK_01,Islamabad,Park,17,18,413,25,39,24,17,GOOD,2026-07-13 08:09:23.509474
PKS_ISB_TRF_02,Islamabad,Traffic,69,122,658,38,59,14,69,MODERATE,2026-07-13 08:09:23.511397
PKS_PEW_IND_01,Peshawar,Industrial,97,162,749,32,56,15,97,MODERATE,2026-07-13 08:09:23.512589
PKS_PEW_RES_02,Peshawar,Residential,44,61,426,28,49,34,44,GOOD,2026-07-13 08:09:23.514342
PKS_MUL_TRF_01,Multan,Traffic,60,132,575,40,83,55,60,MODERATE,2026-07-13 08:09:23.515649
PKS_MUL_PRK_02,Multan,Park,10,77,411,28,37,17,10,GOOD,2026-07-13 08:09:23.517462
PKS_KHI_IND_01,Karachi,Industrial,96,148,763,39,50,24,96,MODERATE,2026-07-13 08:09:31.853259
PKS_KHI_TRF_02,Karachi,Traffic,59,66,594,37,87,57,59,MODERATE,2026-07-13 08:09:31.854526
PKS_LHR_RES_01,Lahore,Residential,29,52,450,25,31,39,29,GOOD,2026-07-13 08:09:31.855673
PKS_LHR_IND_02,Lahore,Industrial,81,143,878,37,75,3,81,MODERATE,2026-07-13 08:09:31.857022
PKS_ISB_PRK_01,Islamabad,Park,13,17,412,32,22,31,13,GOOD,2026-07-13 08:09:31.858200
PKS_ISB_TRF_02,Islamabad,Traffic,60,134,536,32,74,3,60,MODERATE,2026-07-13 08:09:31.860410
PKS_PEW_IND_01,Peshawar,Industrial,80,175,855,40,21,49,80,MODERATE,2026-07-13 08:09:31.861696
PKS_PEW_RES_02,Peshawar,Residential,35,135,476,35,53,4,35,GOOD,2026-07-13 08:09:31.862861
PKS_MUL_TRF_01,Multan,Traffic,71,79,581,30,58,30,71,MODERATE,2026-07-13 08:09:31.864870
PKS_MUL_PRK_02,Multan,Park,14,87,408,35,27,24,14,GOOD,2026-07-13 08:09:31.866655
PKS_KHI_IND_01,Karachi,Industrial,93,151,882,30,43,29,93,MODERATE,2026-07-13 08:09:41.227070
PKS_KHI_TRF_02,Karachi,Traffic,60,129,532,38,70,12,60,MODERATE,2026-07-13 08:09:41.229091
PKS_LHR_RES_01,Lahore,Residential,45,98,482,32,20,10,45,GOOD,2026-07-13 08:09:41.230960
PKS_LHR_IND_02,Lahore,Industrial,104,190,852,31,76,32,104,UNHEALTHY,2026-07-13 08:09:41.232644
PKS_ISB_PRK_01,Islamabad,Park,12,73,424,28,26,26,12,GOOD,2026-07-13 08:09:41.234631
PKS_ISB_TRF_02,Islamabad,Traffic,70,121,535,39,78,23,70,MODERATE,2026-07-13 08:09:41.236072
PKS_PEW_IND_01,Peshawar,Industrial,114,123,851,39,86,29,114,UNHEALTHY,2026-07-13 08:09:41.237168
PKS_PEW_RES_02,Peshawar,Residential,29,50,479,32,62,23,29,GOOD,2026-07-13 08:09:41.239050
PKS_MUL_TRF_01,Multan,Traffic,77,100,533,29,26,27,77,MODERATE,2026-07-13 08:09:41.240401
PKS_MUL_PRK_02,Multan,Park,18,54,420,31,66,26,18,GOOD,2026-07-13 08:09:41.241907
PKS_KHI_IND_01,Karachi,Industrial,86,103,791,33,85,11,86,MODERATE,2026-07-13 08:09:49.888500
PKS_KHI_TRF_02,Karachi,Traffic,67,134,632,28,76,22,67,MODERATE,2026-07-13 08:09:49.889740
PKS_LHR_RES_01,Lahore,Residential,47,66,485,28,82,12,47,GOOD,2026-07-13 08:09:49.891195
PKS_LHR_IND_02,Lahore,Industrial,85,119,632,42,51,37,85,MODERATE,2026-07-13 08:09:49.892700
PKS_ISB_PRK_01,Islamabad,Park,18,48,401,35,54,4,18,GOOD,2026-07-13 08:09:49.894003
PKS_ISB_TRF_02,Islamabad,Traffic,69,112,645,31,57,19,69,MODERATE,2026-07-13 08:09:49.896349
PKS_PEW_IND_01,Peshawar,Industrial,84,126,753,31,57,11,84,MODERATE,2026-07-13 08:09:49.898736
PKS_PEW_RES_02,Peshawar,Residential,44,70,491,28,32,19,44,GOOD,2026-07-13 08:09:49.900791
PKS_MUL_TRF_01,Multan,Traffic,73,119,540,34,79,56,73,MODERATE,2026-07-13 08:09:49.902422
PKS_MUL_PRK_02,Multan,Park,17,44,428,33,69,33,17,GOOD,2026-07-13 08:09:49.904751
PKS_KHI_IND_01,Karachi,Industrial,89,118,621,30,40,30,89,MODERATE,2026-07-13 08:09:59.130704
PKS_KHI_TRF_02,Karachi,Traffic,73,156,639,40,60,28,73,MODERATE,2026-07-13 08:09:59.133790
PKS_LHR_RES_01,Lahore,Residential,41,108,500,33,32,47,41,GOOD,2026-07-13 08:09:59.139165
PKS_LHR_IND_02,Lahore,Industrial,83,99,862,32,59,53,83,MODERATE,2026-07-13 08:09:59.142514
PKS_ISB_PRK_01,Islamabad,Park,20,56,403,27,39,59,20,GOOD,2026-07-13 08:09:59.145138
PKS_ISB_TRF_02,Islamabad,Traffic,65,98,572,38,48,45,65,MODERATE,2026-07-13 08:09:59.149644
PKS_PEW_IND_01,Peshawar,Industrial,113,162,742,40,48,18,113,UNHEALTHY,2026-07-13 08:09:59.154535
PKS_PEW_RES_02,Peshawar,Residential,49,142,456,32,54,36,49,GOOD,2026-07-13 08:09:59.157886
PKS_MUL_TRF_01,Multan,Traffic,75,142,546,34,25,14,75,MODERATE,2026-07-13 08:09:59.160297
PKS_MUL_PRK_02,Multan,Park,10,58,415,29,28,55,10,GOOD,2026-07-13 08:09:59.166789
PKS_KHI_IND_01,Karachi,Industrial,109,208,670,37,31,23,109,UNHEALTHY,2026-07-13 08:10:08.844642
PKS_KHI_TRF_02,Karachi,Traffic,57,156,613,35,24,34,57,MODERATE,2026-07-13 08:10:08.845942
PKS_LHR_RES_01,Lahore,Residential,38,74,431,36,85,51,38,GOOD,2026-07-13 08:10:08.847114
PKS_LHR_IND_02,Lahore,Industrial,109,111,799,33,36,0,109,UNHEALTHY,2026-07-13 08:10:08.848322
PKS_ISB_PRK_01,Islamabad,Park,11,92,408,31,29,26,11,GOOD,2026-07-13 08:10:08.852279
PKS_ISB_TRF_02,Islamabad,Traffic,68,93,556,39,33,37,68,MODERATE,2026-07-13 08:10:08.854666
PKS_PEW_IND_01,Peshawar,Industrial,99,111,864,35,71,20,99,MODERATE,2026-07-13 08:10:08.859615
PKS_PEW_RES_02,Peshawar,Residential,50,94,469,34,23,23,50,GOOD,2026-07-13 08:10:08.862730
PKS_MUL_TRF_01,Multan,Traffic,69,150,567,34,22,23,69,MODERATE,2026-07-13 08:10:08.864745
PKS_MUL_PRK_02,Multan,Park,17,105,401,32,53,38,17,GOOD,2026-07-13 08:10:08.869200
PKS_KHI_IND_01,Karachi,Industrial,86,125,800,38,90,17,86,MODERATE,2026-07-13 08:10:18.616181
PKS_KHI_TRF_02,Karachi,Traffic,67,114,571,36,86,11,67,MODERATE,2026-07-13 08:10:18.617260
PKS_LHR_RES_01,Lahore,Residential,47,50,473,26,62,21,47,GOOD,2026-07-13 08:10:18.618323
PKS_LHR_IND_02,Lahore,Industrial,115,122,751,37,59,15,115,UNHEALTHY,2026-07-13 08:10:18.619608
PKS_ISB_PRK_01,Islamabad,Park,8,37,426,34,78,37,8,GOOD,2026-07-13 08:10:18.620777
PKS_ISB_TRF_02,Islamabad,Traffic,64,158,609,30,83,22,64,MODERATE,2026-07-13 08:10:18.623478
PKS_PEW_IND_01,Peshawar,Industrial,83,154,776,38,57,53,83,MODERATE,2026-07-13 08:10:18.626040
PKS_PEW_RES_02,Peshawar,Residential,48,124,483,28,75,53,48,GOOD,2026-07-13 08:10:18.627657
PKS_MUL_TRF_01,Multan,Traffic,72,122,522,38,37,1,72,MODERATE,2026-07-13 08:10:18.629498
PKS_MUL_PRK_02,Multan,Park,19,119,425,28,84,20,19,GOOD,2026-07-13 08:10:18.630746
PKS_KHI_IND_01,Karachi,Industrial,95,107,723,42,60,12,95,MODERATE,2026-07-13 08:10:28.323777
PKS_KHI_TRF_02,Karachi,Traffic,70,118,505,32,53,46,70,MODERATE,2026-07-13 08:10:28.324925
PKS_LHR_RES_01,Lahore,Residential,48,62,462,34,58,32,48,GOOD,2026-07-13 08:10:28.326281
PKS_LHR_IND_02,Lahore,Industrial,118,121,751,31,42,31,118,UNHEALTHY,2026-07-13 08:10:28.327515
PKS_ISB_PRK_01,Islamabad,Park,8,58,409,27,37,22,8,GOOD,2026-07-13 08:10:28.328755
PKS_ISB_TRF_02,Islamabad,Traffic,60,114,535,37,63,50,60,MODERATE,2026-07-13 08:10:28.331216
PKS_PEW_IND_01,Peshawar,Industrial,98,153,873,39,66,20,98,MODERATE,2026-07-13 08:10:28.333733
PKS_PEW_RES_02,Peshawar,Residential,49,125,464,36,64,55,49,GOOD,2026-07-13 08:10:28.335257
PKS_MUL_TRF_01,Multan,Traffic,80,145,575,39,50,45,80,MODERATE,2026-07-13 08:10:28.336922
PKS_MUL_PRK_02,Multan,Park,9,38,407,32,38,54,9,GOOD,2026-07-13 08:10:28.338197
PKS_KHI_IND_01,Karachi,Industrial,95,137,865,37,31,18,95,MODERATE,2026-07-13 08:10:37.452861
PKS_KHI_TRF_02,Karachi,Traffic,61,115,583,34,89,56,61,MODERATE,2026-07-13 08:10:37.455040
PKS_LHR_RES_01,Lahore,Residential,46,62,479,33,80,52,46,GOOD,2026-07-13 08:10:37.457079
PKS_LHR_IND_02,Lahore,Industrial,98,123,715,38,46,31,98,MODERATE,2026-07-13 08:10:37.460781
PKS_ISB_PRK_01,Islamabad,Park,17,91,401,23,35,27,17,GOOD,2026-07-13 08:10:37.463498
PKS_ISB_TRF_02,Islamabad,Traffic,62,82,640,30,35,7,62,MODERATE,2026-07-13 08:10:37.467453
PKS_PEW_IND_01,Peshawar,Industrial,107,166,811,35,60,30,107,UNHEALTHY,2026-07-13 08:10:37.470503
PKS_PEW_RES_02,Peshawar,Residential,30,84,496,35,90,44,30,GOOD,2026-07-13 08:10:37.472300
PKS_MUL_TRF_01,Multan,Traffic,75,158,561,37,89,17,75,MODERATE,2026-07-13 08:10:37.476040
PKS_MUL_PRK_02,Multan,Park,15,68,418,24,54,52,15,GOOD,2026-07-13 08:10:37.478808
PKS_KHI_IND_01,Karachi,Industrial,112,130,852,42,44,32,112,UNHEALTHY,2026-07-13 08:10:47.904279
PKS_KHI_TRF_02,Karachi,Traffic,56,80,673,35,61,25,56,MODERATE,2026-07-13 08:10:47.905470
PKS_LHR_RES_01,Lahore,Residential,44,47,467,25,59,11,44,GOOD,2026-07-13 08:10:47.906620
PKS_LHR_IND_02,Lahore,Industrial,81,114,661,39,54,2,81,MODERATE,2026-07-13 08:10:47.907790
PKS_ISB_PRK_01,Islamabad,Park,10,89,420,31,29,42,10,GOOD,2026-07-13 08:10:47.908967
PKS_ISB_TRF_02,Islamabad,Traffic,55,145,690,29,35,40,55,MODERATE,2026-07-13 08:10:47.911374
PKS_PEW_IND_01,Peshawar,Industrial,107,179,797,36,35,54,107,UNHEALTHY,2026-07-13 08:10:47.912651
PKS_PEW_RES_02,Peshawar,Residential,49,124,454,32,67,57,49,GOOD,2026-07-13 08:10:47.913840
PKS_MUL_TRF_01,Multan,Traffic,55,104,691,33,43,26,55,MODERATE,2026-07-13 08:10:47.915423
PKS_MUL_PRK_02,Multan,Park,15,38,426,22,51,26,15,GOOD,2026-07-13 08:10:47.917131
PKS_KHI_IND_01,Karachi,Industrial,88,164,699,40,23,9,88,MODERATE,2026-07-13 08:10:56.176273
PKS_KHI_TRF_02,Karachi,Traffic,77,129,561,37,77,9,77,MODERATE,2026-07-13 08:10:56.178036
PKS_LHR_RES_01,Lahore,Residential,46,110,479,32,25,43,46,GOOD,2026-07-13 08:10:56.180306
PKS_LHR_IND_02,Lahore,Industrial,117,147,621,37,36,28,117,UNHEALTHY,2026-07-13 08:10:56.183098
PKS_ISB_PRK_01,Islamabad,Park,9,84,421,30,38,16,9,GOOD,2026-07-13 08:10:56.184647
PKS_ISB_TRF_02,Islamabad,Traffic,76,176,580,33,38,60,76,MODERATE,2026-07-13 08:10:56.185905
PKS_PEW_IND_01,Peshawar,Industrial,111,154,850,33,90,11,111,UNHEALTHY,2026-07-13 08:10:56.187969
PKS_PEW_RES_02,Peshawar,Residential,50,145,474,38,41,1,50,GOOD,2026-07-13 08:10:56.189494
PKS_MUL_TRF_01,Multan,Traffic,79,126,685,40,71,60,79,MODERATE,2026-07-13 08:10:56.190726
PKS_MUL_PRK_02,Multan,Park,17,80,412,27,37,50,17,GOOD,2026-07-13 08:10:56.192569
PKS_KHI_IND_01,Karachi,Industrial,85,143,884,36,53,25,85,MODERATE,2026-07-13 08:11:05.714987
PKS_KHI_TRF_02,Karachi,Traffic,76,92,672,32,83,7,76,MODERATE,2026-07-13 08:11:05.718103
PKS_LHR_RES_01,Lahore,Residential,38,137,442,27,79,24,38,GOOD,2026-07-13 08:11:05.723467
PKS_LHR_IND_02,Lahore,Industrial,97,116,889,30,73,30,97,MODERATE,2026-07-13 08:11:05.731058
PKS_ISB_PRK_01,Islamabad,Park,9,96,428,23,86,27,9,GOOD,2026-07-13 08:11:05.736208
PKS_ISB_TRF_02,Islamabad,Traffic,68,87,696,31,76,26,68,MODERATE,2026-07-13 08:11:05.740700
PKS_PEW_IND_01,Peshawar,Industrial,88,125,661,30,75,2,88,MODERATE,2026-07-13 08:11:05.780770
PKS_PEW_RES_02,Peshawar,Residential,43,81,471,27,56,11,43,GOOD,2026-07-13 08:11:05.788487
PKS_MUL_TRF_01,Multan,Traffic,77,145,672,36,90,36,77,MODERATE,2026-07-13 08:11:05.794442
PKS_MUL_PRK_02,Multan,Park,12,30,426,29,78,40,12,GOOD,2026-07-13 08:11:05.799381
PKS_KHI_IND_01,Karachi,Industrial,99,125,870,33,21,55,99,MODERATE,2026-07-13 08:11:14.941126
PKS_KHI_TRF_02,Karachi,Traffic,60,123,629,32,39,40,60,MODERATE,2026-07-13 08:11:14.942410
PKS_LHR_RES_01,Lahore,Residential,25,119,483,30,69,7,25,GOOD,2026-07-13 08:11:14.943647
PKS_LHR_IND_02,Lahore,Industrial,96,165,670,30,45,45,96,MODERATE,2026-07-13 08:11:14.944737
PKS_ISB_PRK_01,Islamabad,Park,20,42,402,35,40,43,20,GOOD,2026-07-13 08:11:14.946128
PKS_ISB_TRF_02,Islamabad,Traffic,80,136,537,36,78,42,80,MODERATE,2026-07-13 08:11:14.948448
PKS_PEW_IND_01,Peshawar,Industrial,110,177,676,32,69,9,110,UNHEALTHY,2026-07-13 08:11:14.949774
PKS_PEW_RES_02,Peshawar,Residential,27,57,460,33,38,47,27,GOOD,2026-07-13 08:11:14.951015
PKS_MUL_TRF_01,Multan,Traffic,70,168,697,35,76,42,70,MODERATE,2026-07-13 08:11:14.953529
PKS_MUL_PRK_02,Multan,Park,8,33,424,29,27,45,8,GOOD,2026-07-13 08:11:14.955076
PKS_KHI_IND_01,Karachi,Industrial,89,128,690,39,55,58,89,MODERATE,2026-07-13 08:11:24.293716
PKS_KHI_TRF_02,Karachi,Traffic,69,103,559,28,90,21,69,MODERATE,2026-07-13 08:11:24.301512
PKS_LHR_RES_01,Lahore,Residential,42,139,492,25,88,1,42,GOOD,2026-07-13 08:11:24.305271
PKS_LHR_IND_02,Lahore,Industrial,119,149,890,36,46,24,119,UNHEALTHY,2026-07-13 08:11:24.306819
PKS_ISB_PRK_01,Islamabad,Park,19,51,416,35,81,49,19,GOOD,2026-07-13 08:11:24.307950
PKS_ISB_TRF_02,Islamabad,Traffic,61,118,696,37,33,52,61,MODERATE,2026-07-13 08:11:24.309008
PKS_PEW_IND_01,Peshawar,Industrial,113,213,629,31,45,27,113,UNHEALTHY,2026-07-13 08:11:24.312480
PKS_PEW_RES_02,Peshawar,Residential,40,128,435,29,84,40,40,GOOD,2026-07-13 08:11:24.317770
PKS_MUL_TRF_01,Multan,Traffic,56,88,675,35,77,17,56,MODERATE,2026-07-13 08:11:24.321833
PKS_MUL_PRK_02,Multan,Park,19,102,417,33,81,25,19,GOOD,2026-07-13 08:11:24.323492
PKS_KHI_IND_01,Karachi,Industrial,120,159,865,35,41,16,120,UNHEALTHY,2026-07-13 08:11:35.853189
PKS_KHI_TRF_02,Karachi,Traffic,70,136,616,30,63,1,70,MODERATE,2026-07-13 08:11:35.855232
PKS_LHR_RES_01,Lahore,Residential,41,125,497,32,20,25,41,GOOD,2026-07-13 08:11:35.857035
PKS_LHR_IND_02,Lahore,Industrial,119,217,698,30,25,21,119,UNHEALTHY,2026-07-13 08:11:35.859514
PKS_ISB_PRK_01,Islamabad,Park,18,50,429,30,79,11,18,GOOD,2026-07-13 08:11:35.861506
PKS_ISB_TRF_02,Islamabad,Traffic,62,85,500,28,87,16,62,MODERATE,2026-07-13 08:11:35.865000
PKS_PEW_IND_01,Peshawar,Industrial,85,114,615,40,78,52,85,MODERATE,2026-07-13 08:11:35.866717
